LATITUDE,LONGITUDE,AGE,SN
37683,-6.8,107.53,1.305,9.24
37684,57.83,-102.7,1200.0,1.6
37685,40.78,14.05,32.7695,3.7
37686,-43.7394,173.09099999999998,14.15,1.92
37687,46.0,8.0,396.5,0
37688,32.0086,13.3372,12.8,1.8
37689,-26.36,-69.28,14.15,1.8
37690,57.5264,-131.341,226.3,0
37692,-49.6761,178.80900000000003,32.75,1.31
37693,38.0,-4.8,441.0,3.8
37694,63.8434,28.8983,3175.0,10
37695,37.73,15.0,-0.00033999999999999997,2
37699,-33.5,149.03799999999998,466.0,0.88
37700,-6.5,-50.0,3175.0,0.2
37701,65.0,-49.75,3800.0,0.26
37702,33.0,-6.0,342.5,6
37703,63.8315,28.8796,3175.0,0
37704,57.83,-102.7,1200.0,1.2
37705,48.2511,-78.4388,3175.0,1.58
37707,28.6,61.13,32.75,2
37708,48.97,140.28,32.75,3
37709,38.6313,42.2024,0.005,9
37711,46.105,-118.916,12.8,3
37713,-30.9841,142.591,515.0,21
37715,28.816999999999997,117.70299999999999,1521.0,1.41
37716,37.27,-2.22,173.55,2.5
37717,44.55,135.57,105.5,2.8
37718,51.67,12.13,332.5,5
37721,37.27,-2.22,173.55,0
37722,63.77,-99.0,1750.0,5.5
37723,51.03,14.68,330.0,2.51
37724,59.46,10.64,396.5,1
37725,-44.5,169.13,32.75,2.38353
37727,44.55,135.57,105.5,2.8
37728,33.5,130.5,105.5,4
37729,64.4462,29.0483,3175.0,20
37730,28.45,101.98,32.75,4.9
37731,30.8,117.3,122.55,3
37732,17.8,-99.6,60.65,1.5
37733,34.0,48.0,44.85,190
37734,-31.2,121.67,3175.0,0.13
37738,47.0,24.8,12.8,2
37740,-25.9636,127.193,1521.0,28
37741,64.2699,29.0701,3175.0,0
37742,57.83,-102.7,1200.0,2.9
37743,-31.8618,26.1578,173.55,0
37744,-31.75,26.2,188.8,1.051
37746,-26.1216,126.667,1521.0,9
37747,82.01,-35.5,105.5,3
37748,29.3894,91.1478,226.3,0.78
37750,64.1813,28.8379,3175.0,10
37752,-80.418,156.291,396.5,0
37755,-31.8242,26.2674,173.55,0.533
37757,59.46,10.64,396.5,2
37758,-22.7077,-70.2399,146.25,1
37760,-26.0804,128.356,1521.0,4.7
37761,-29.3754,-49.816,105.5,1
37762,20.78,18.05,1.2,2
37763,50.73,13.77,310.0,6
37764,17.8,-99.6,60.65,1.4
37765,-2.75,35.93,-3e-06,2.7
37766,58.92,125.16,158.25,2
37768,-7.8,114.0,-2e-06,4.69
37770,-20.8,117.8,2960.0,0.88
37772,57.0,-152.5,60.65,2.2
37773,28.6,61.13,32.75,2
37774,-79.7869,158.536,396.5,4
37776,-31.75,26.2,188.8,0.54
37777,-22.75,-56.2667,122.55,3
37778,-37.8333,140.75,0.005,8.8
37783,20.78,18.05,1.2,2.1
37787,64.237,29.1065,3175.0,10
37788,35.4093,-2.9635,12.8,1.79
37789,64.2319,29.1211,3175.0,10
37790,16.5,101.2,396.5,2
37791,53.5,-125.0,14.15,1
37792,63.9,-18.97,0.07,8.98
37793,-31.8402,26.1327,173.55,0.753
37795,-25.87,24.73,3175.0,0
37796,-44.4023,175.92,32.75,2.16
37798,33.3,-107.9,28.0,2.3
37799,33.3,-107.9,28.0,1.5
37802,-29.3558,-49.732,105.5,3
37803,-42.916000000000004,-72.71600000000001,-1e-06,2.17
37805,64.4419,29.0434,3175.0,20
37808,-11.0,27.0,1521.0,0.52
37810,64.596,29.0617,3175.0,10
37811,30.5,116.5,122.55,1
37813,-31.9989,26.279,173.55,0
37814,-43.7927,173.021,14.15,2.02
37815,-7.8,114.0,-2e-06,5.38
37816,40.0,-106.0,28.45,9.4
37817,40.78,14.05,0.01072,5
37818,-26.1231,126.665,1521.0,14
37820,40.78,14.05,0.047,8
37822,64.4484,29.053,3175.0,10
37824,32.5128,88.6963,37.0,1.36
37825,45.0,22.5,396.5,13.8
37826,-26.155,128.362,1521.0,6.1
37829,-36.4298,-69.4289,1.305,2
37831,48.6,-86.1,3175.0,0.9
37832,51.0,-120.0,44.5,1
37835,38.539,-115.95700000000001,1.305,2
37837,69.43,30.43,1521.0,6
37838,-21.23,55.75,-3e-06,1.74
37841,63.9,-18.97,0.07,9.77
37843,-0.73,-60.1,1521.0,0
37848,-54.48,-158.97,14.15,1.34743
37849,71.286,-115.704,1521.0,1.6
37850,-26.0291,127.49,1521.0,4.7
37851,-46.05,170.03,32.75,2.92918
37852,-36.4409,-69.3826,1.305,3
37853,63.958999999999996,29.0771,3175.0,10
37855,29.97,117.55,1521.0,0.91
37857,57.83,-102.7,1200.0,0.77
37858,64.2511,29.0765,3175.0,10
37859,65.092,-50.1414,3775.0,0
37862,40.821,14.425999999999998,0.00801,2.8
37864,-2.6,35.85,1.2,2.12
37867,28.65,116.22,168.5,0.19
37869,-79.8741,159.04,396.5,1
37870,65.1883,29.1102,3175.0,10
37871,64.2419,29.1122,3175.0,10
37872,64.2419,29.1122,3175.0,20
37873,-31.75,26.2,188.8,0.43
37874,50.63399999999999,13.47,32.75,1.71
37875,-6.7,-51.0,3175.0,0.3
37876,48.0,126.0,12.8,3.73347
37877,48.4176,-81.7925,3175.0,1
37879,64.244,29.0606,3175.0,10
37880,57.83,-102.7,1200.0,1.2
37881,45.7,-67.0,396.5,17
37884,-76.0,-133.0,10.4,3.51
37885,-44.416000000000004,171.264,32.75,1.02
37887,46.105,-118.916,12.8,3
37888,36.1,50.0,16.95,1
37889,-20.5,-29.3,1.305,0
37890,-31.2,121.67,3175.0,0.33
37891,-54.48,-158.97,14.15,0.923434
37894,40.0,-106.0,28.45,8.1
37895,-24.5917,151.10399999999998,387.5,0.1
37896,-31.2,121.67,3175.0,0.17
37899,34.366,50.501000000000005,12.8,0.85
37901,38.5781,42.2026,0.005,6
37902,-31.2,121.67,3175.0,0.29
37904,7.2472,-165.042,105.5,1
37905,-26.0006,126.786,1521.0,22
37906,-54.48,-158.97,14.15,1.19452
37907,17.25,101.5,396.5,3
37908,39.2,44.0,1.305,13
37910,-38.28,143.23,1.305,2.9
37911,-21.25,55.75,1e-06,1.7443
37912,-42.916000000000004,-72.71600000000001,-1e-06,8.7
37913,31.5668,91.4302,105.5,7.01
37915,-80.442,156.239,396.5,2
37917,-18.3,144.6,2.7,3.16
37918,63.45,-19.27,0.01198,9
37919,-22.0,-69.8,146.25,1
37920,-23.1536,-65.3667,173.55,2
37921,44.8,90.3,329.0,1.84
37923,28.6,-17.9,0.6,3.35
37924,40.0,34.0,82.55,2
37925,31.9637,84.9666,90.0,0.5
37926,40.821,14.425999999999998,-0.000315,3.8
37928,-25.8,31.0,3350.0,0.52
37929,39.0731,26.8922,32.75,0
37931,-14.23,-70.06,28.45,17
37932,-14.23,-70.06,28.45,15
37933,38.538000000000004,-115.956,1.305,2
37934,64.4418,29.0431,3175.0,20
37936,45.0,-65.0,305.0,21.59
37937,45.0,-65.0,305.0,18.23
37938,45.0,-65.0,305.0,24.28
37939,45.0,-65.0,305.0,16.42
37940,45.0,-65.0,305.0,18.91
37941,45.0,-65.0,305.0,17.69
37942,45.0,-65.0,305.0,19.37
37943,45.0,-65.0,305.0,19.3
37944,45.0,-65.0,305.0,23.12
37945,45.0,-65.0,305.0,20.06
37946,45.0,-65.0,305.0,25.93
37947,45.0,-65.0,305.0,18.16
37948,45.0,-65.0,305.0,29.96
37949,45.0,-65.0,305.0,31.6
37950,45.0,-65.0,305.0,20.36
37951,45.0,-65.0,305.0,5.37
37952,45.0,-65.0,305.0,19.68
37953,45.0,-65.0,305.0,27.2
37954,45.0,-65.0,305.0,29.4
37955,45.0,-65.0,305.0,23.66
37956,45.0,-65.0,305.0,11.39
37957,45.0,-65.0,305.0,79.13
37958,45.0,-65.0,305.0,72.8
37959,45.0,-65.0,305.0,72.45
37960,45.0,-65.0,305.0,63.84
37961,45.0,-65.0,305.0,71.53
37962,45.0,-65.0,305.0,123.93
37963,45.0,-65.0,305.0,61.72
37964,-42.916000000000004,-72.71600000000001,-1e-06,1.63
37965,40.0,-106.0,28.45,8.36
37967,69.23,30.25,1521.0,30
37970,63.9,-18.97,0.07,7.84
37971,51.67,12.13,332.5,6
37972,54.07,159.6,12.8,0.9
37973,63.9,-18.97,0.07,8
37974,20.5992,-102.646,14.15,1.1
37976,64.2701,29.0689,3175.0,0
37977,-17.3406,13.7832,105.5,38
37979,46.7939,107.92,122.55,2.2
37981,-26.0,32.0,180.5,5
37982,19.3717,-97.6433,11.0,0.99
37983,41.7913,12.7338,0.305,6
37984,40.0,34.0,82.55,2
37986,-42.916000000000004,-72.71600000000001,-1e-06,2.23
37989,57.83,-102.7,1200.0,1.9
37990,64.2926,29.0716,3175.0,0
37993,-31.5,26.8,158.25,0
37996,-31.9989,26.279,173.55,0
37997,-42.916000000000004,-72.71600000000001,-1e-06,2.25
37998,-78.2936,162.798,396.5,4
38000,-33.37,146.23,396.5,7
38004,57.5,160.0,11.5,2
38007,35.0,137.0,2.4,1.16
38010,-54.48,-158.97,14.15,1.22863
38011,15.13,120.35,0.000558,0.758
38012,-31.75,26.2,188.8,2.15
38013,65.0915,-50.1756,3775.0,0
38014,15.98,107.9,226.3,16
38015,40.821,14.425999999999998,0.003,80
38016,51.0,-120.0,44.5,0.8
38017,-37.55,142.33,396.0,2.8
38018,64.237,29.0855,3175.0,20
38019,64.237,29.0855,3175.0,10
38021,-22.1218,-70.1858,146.25,1
38022,64.2938,29.0488,3175.0,20
38024,59.46,10.64,396.5,2
38026,59.46,10.64,396.5,2
38028,-17.5,145.5,1.17,1.67
38029,34.3,76.5,105.5,25.19
38031,37.27,-2.22,173.55,1.2
38032,20.6833,-103.215,14.15,1
38034,64.4403,29.0382,3175.0,20
38035,53.25,-124.0,14.15,1.5
38036,37.27,-2.22,173.55,2.8
38037,34.8,136.0,105.5,2
38039,64.45100000000001,29.0399,3175.0,10
38040,69.43,30.43,1521.0,3
38044,7.2375,-165.03099999999998,105.5,3
38045,56.7156,159.795,1.305,0.82
38046,-31.5525,25.0827,173.55,0.742
38047,8.35,39.18,1.305,1.374
38048,64.2309,29.0817,3175.0,20
38049,48.97,140.28,32.75,4
38053,-31.75,26.2,188.8,0.43
38054,64.3544,29.0705,3175.0,10
38056,33.5,111.0,1760.0,1.1904
38057,64.2821,29.0872,3175.0,20
38058,19.8062,100.354,218.3,2.18
38060,12.8,14.8,82.55,12
38063,-31.38,121.8,3175.0,1.6538
38064,47.0,24.8,12.8,2.02
38065,55.68,108.5,1521.0,13
38066,32.5128,88.6963,37.0,1.39
38069,69.39,30.83,1521.0,2.5
38073,-26.0809,127.234,1521.0,8.9
38074,47.7,23.87,12.8,1
38075,57.2,-113.0,82.55,2
38076,-31.38,121.8,3175.0,5.45734
38078,40.88,-73.95,158.25,1
38079,-26.1092,128.362,1521.0,7.9
38082,42.3361,-114.279,10.15,9.58
38083,65.5841,-16.8245,0.009000000000000001,3.77215
38084,45.0,23.0,271.0,4
38085,-22.1218,-70.1858,146.25,1
38086,65.1962,29.1167,3175.0,30
38087,40.0,-106.0,28.45,0
38088,47.9,19.0,14.15,3.28
38090,65.1464,29.076,3175.0,0
38091,40.67,35.83,82.55,2
38092,57.2547,-130.963,226.3,0
38093,57.2,-113.0,82.55,0
38094,65.0,-49.75,3800.0,0.32
38095,67.42,32.8,396.5,5.93
38096,48.5147,-56.6919,563.0,0.69
38097,-25.8,31.0,3350.0,0.55
38099,31.9637,84.9666,90.0,0.53
38100,-31.2,121.67,3175.0,0.24
38101,60.5,86.0,158.25,6.3
38103,31.5668,91.4302,105.5,6.33
38104,23.8,120.2,14.15,0.89
38109,67.42,32.8,396.5,2.19
38110,64.4465,29.0465,3175.0,10
38111,63.9596,29.0735,3175.0,20
38112,50.5,9.2,32.75,1.77
38116,40.78,14.05,0.0105,4.1
38117,-31.2,121.67,3400.0,0.243
38119,40.0,-106.0,28.45,0
38120,65.0,107.0,275.0,0.58
38121,30.8,117.3,122.55,3
38123,36.8,12.0,0.006,6
38124,66.25,33.75,3175.0,0.09
38125,36.8,12.0,0.006,6
38126,30.8,117.3,122.55,1
38127,65.1657,29.0866,3175.0,10
38128,12.8,-11.5,2100.0,0
38131,-31.2,121.67,3175.0,0.17
38134,-26.9722,152.915,32.75,11.9
38137,57.42,-115.92,82.55,1
38138,-31.2388,142.455,515.0,1.2
38140,-1.25,-45.5,2160.0,0
38142,-20.8,117.8,2960.0,2.42
38143,49.1547,-76.9129,3175.0,5.34
38144,44.6428,-110.625,0.1695,5.36036
38146,47.0,23.0,12.8,2
38147,-30.5843,142.293,515.0,7
38148,71.3172,-115.804,1521.0,0.99
38149,63.9,-18.97,0.07,10.08
38150,40.78,14.05,32.7695,8.72
38151,-29.4018,142.003,515.0,19
38152,47.38,-87.96,1100.0,3.8
38153,41.7285,12.7864,0.475,4
38154,-26.0421,127.435,1521.0,6.4
38155,35.4013,-2.9688,12.8,2.31
38156,-21.24,55.73,-1.1e-05,2.73752
38160,29.52,118.34,1521.0,4
38161,48.0,127.0,12.8,6.04273
38162,64.2803,29.0823,3175.0,20
38163,-26.0142,127.443,1521.0,8.6
38165,57.83,-102.7,1200.0,2.6
38166,65.1478,29.0891,3175.0,10
38168,64.2394,29.1061,3175.0,30
38169,48.0759,99.9057,32.75,2.52217
38171,-52.0737,-69.774,2.65,1.81
38173,38.4694,111.665,1780.0,2.06347
38174,16.5,102.0,396.5,2
38178,-21.23,55.75,-2e-06,0.692
38179,-21.23,55.75,-2e-06,1.63
38180,41.8,9.0,396.5,5.6
38181,54.07,159.6,12.8,1.4
38182,40.78,14.05,0.0098,4.5
38183,-29.7258,141.779,515.0,2.6
38185,36.0,72.26,44.25,1.75
38186,-22.7077,-70.2399,146.25,1
38189,16.775,77.68,1521.0,1.8516
38190,16.775,77.68,1521.0,1.8
38191,34.338,50.501000000000005,12.8,0.51
38192,64.4484,29.0545,3175.0,20
38193,40.0,34.0,82.55,3
38197,-26.0869,127.226,1521.0,14.2
38198,-77.75,11.75,158.25,0.81
38200,-17.5006,125.321,1857.5,0
38202,50.73,13.77,305.0,758
38204,63.8673,28.8823,3175.0,10
38205,34.8977,-1.6354,8.45,13.4
38206,39.56,31.38,25.0,3
38207,-26.1228,127.524,1521.0,7.5
38209,-25.3639,-68.8025,5.5,1.9
38210,28.6,61.13,32.75,2
38211,40.821,14.425999999999998,0.017,0
38212,36.03,-117.82,1.305,6.7
38214,61.0,-45.7,1220.0,4.8
38215,34.0,90.0,24.435,4.33
38216,43.51,134.24,44.85,7
38217,69.4,30.19,1521.0,5
38218,64.2867,29.0804,3175.0,10
38219,-21.25,55.75,1e-06,1.87545
38221,46.0,8.0,396.5,0.88
38222,-0.73,-60.1,1521.0,4
38223,-20.8,117.8,2960.0,0.72
38225,46.2,-122.18,-2.8999999999999997e-05,0
38226,47.9,20.5,14.15,3
38227,71.2802,-115.68299999999999,1521.0,0.99
38228,50.5,9.2,32.75,2.18
38229,47.7,23.87,12.8,2
38231,33.0,87.0,32.75,1.74
38236,38.8,-106.5,44.25,30
38237,37.8,45.5,158.25,4
38239,-25.9391,-66.3242,13.8,2
38242,68.15,-85.6,2970.0,0.13
38243,42.8,93.0,275.0,0.88
38244,-23.625,-70.3212,146.25,2
38245,64.2362,29.0855,3175.0,30
38246,64.1747,29.1082,3175.0,20
38247,40.821,14.425999999999998,-0.00095,3
38249,-37.55,142.33,396.0,7.4
38250,66.43,112.32,350.0,2.7
38252,64.2369,29.1069,3175.0,20
38253,-11.0,27.0,1521.0,1.15
38254,5.97,10.0,28.45,2.79
38257,66.27,112.8,1521.0,0
38258,57.0,-152.5,60.65,1.7
38260,35.0,112.0,1521.0,1.55
38262,-40.2,-69.85,173.55,3
38264,-33.37,146.23,396.5,8
38265,40.0,-106.0,28.45,0
38266,29.75,133.17,37.5,2.06
38267,-25.87,24.73,3175.0,0
38268,-25.87,24.73,3175.0,0
38269,65.1391,29.0347,3175.0,10
38270,40.85,14.3,0.00395,4.26
38271,-35.0,140.0,173.55,3.4
38272,30.688000000000002,54.785,12.8,1.01
38273,71.2781,-115.679,1521.0,0.79
38275,51.8,111.6,226.3,6.9
38277,20.6698,-102.795,14.15,0.8
38278,-22.75,-56.2667,122.55,1
38280,51.6,11.9,332.5,2
38284,-31.48,-70.47,14.15,2
38287,69.43,30.43,1521.0,4
38288,20.0,102.0,226.3,0.853
38289,-18.2547,130.149,1820.0,8.5
38290,50.5,9.2,32.75,1.9
38291,32.1633,13.3889,12.8,2.4
38292,32.3,82.4,122.55,1.03
38295,43.47,91.6,329.0,1.1
38296,37.6581,39.8361,1.305,2
38298,64.4484,29.0545,3175.0,10
38299,61.0,-45.7,1220.0,10.4
38300,-25.0,27.0,1521.0,1.99
38302,65.0,-134.0,1521.0,3.16
38303,17.8,-99.6,60.65,3.8
38304,-31.8474,26.2001,173.55,0
38305,50.6461,7.4077,32.75,2.32
38306,-2.7517,35.9127,1.305,3.1
38307,-0.72,36.43,0.01,3
38308,48.58,-86.28,2650.0,0
38309,44.5879,-111.094,0.1695,5.32839
38310,63.8271,28.8671,3175.0,10
38311,-45.18,170.9,38.8,0
38312,-45.18,170.9,38.8,0.03
38313,-26.0527,127.209,1521.0,18.2
38314,64.2271,29.0768,3175.0,10
38316,-27.5,119.0,3283.5,< 0.5
38317,-31.2,121.67,3175.0,0
38319,30.631999999999998,54.905,44.85,2.36
38320,63.9,-18.97,0.07,11.41
38323,64.2431,29.1042,3175.0,10
38324,64.2381,29.1118,3175.0,20
38325,28.65,116.22,168.5,0.72
38326,47.0,86.0,345.0,1.47
38327,65.178,29.12,3175.0,0
38329,-31.48,-70.47,14.15,1
38330,-31.2,121.67,3175.0,0.78
38331,65.1578,29.0935,3175.0,10
38332,46.93,22.65,271.0,4.5
38333,-26.0229,127.471,1521.0,6.8
38335,57.42,-115.92,82.55,1
38337,20.0,102.0,226.3,1.503
38338,43.0,134.0,32.75,3
38339,40.78,14.05,0.0037,9.79
38341,8.35,39.18,1.305,7.099
38343,26.1441,7.9747,1.305,0.08
38347,64.2822,29.0869,3175.0,20
38348,40.0,-106.0,28.45,0
38349,6.3439,11.1711,44.85,7
38352,-38.0,142.0,1.305,2
38354,64.2971,29.0412,3175.0,20
38355,37.8,45.5,158.25,1
38356,63.938,29.0377,3175.0,10
38357,-26.1203,127.134,1521.0,9.3
38360,50.73,13.77,305.0,35
38361,-31.2,121.67,3175.0,0.86
38362,39.2097,-7.4317,480.0,13.6
38363,-20.8,117.8,2960.0,1.37
38365,-2.83,32.08,3175.0,40
38366,-17.4867,127.74799999999999,1857.5,0.6
38368,57.905,162.535,1.305,1.85
38369,40.78,14.05,32.7695,4.3
38370,19.63,-103.75,1.305,2.5
38371,43.0,134.0,32.75,4
38372,50.6501,7.4054,32.75,2.29
38373,33.0,87.0,32.75,1.94
38374,-31.4739,-70.4845,8.45,4.25
38375,17.8,-99.6,60.65,1.4
38379,5.97,10.0,28.45,2.82
38380,12.8,-11.5,2100.0,0
38381,33.284,49.5,173.55,0.97
38382,67.42,32.8,396.5,3.9
38386,64.23899999999999,29.0838,3175.0,20
38387,-26.8736,152.931,32.75,24.2
38388,35.0,112.0,1521.0,3.89
38392,-21.2617,55.729,-2e-06,1.624
38393,20.7579,-102.589,14.15,0.9
38394,-29.43,-49.28,135.0,2
38395,57.5348,160.65200000000002,3.05,0.25
38396,-75.8,-132.3,10.5,2.58
38401,-31.8586,26.3466,173.55,0
38402,-25.87,24.73,3175.0,8
38403,64.4397,29.0418,3175.0,20
38404,63.8426,28.899,3175.0,10
38407,-20.9,119.8,3350.0,10.07
38408,36.1,50.0,44.85,2
38410,45.0,23.0,271.0,0
38411,-74.42,-131.83,0.7,5.3
38412,-31.2,121.67,3175.0,0.26
38413,65.5906,-16.817999999999998,0.009000000000000001,7.58754
38415,47.0,-83.28,1521.0,8
38417,65.0,107.0,275.0,0.6
38418,57.87,162.51,1.305,1.58
38419,65.5797,-16.8175,0.009000000000000001,2.31332
38421,-40.2,-69.85,173.55,6
38422,34.9025,-1.6776,8.45,19.6
38425,63.7657,29.7977,3175.0,0
38426,30.8,117.3,122.55,1
38427,-9.0,-159.6,8.45,1.19509
38428,-21.24,55.73,-1.1e-05,1.74184
38429,43.0,134.0,32.75,4
38431,48.58,-86.28,2650.0,0
38432,29.61,117.95,105.5,2.55
38433,8.35,39.18,1.305,1.688
38434,-41.145,-72.535,0.0049,0.644828
38435,64.2381,29.0784,3175.0,20
38436,64.2664,29.0746,3175.0,10
38437,64.2434,28.9869,3175.0,0
38438,-28.0,120.0,3175.0,3
38439,50.50899999999999,13.02,32.75,3.52
38441,57.2602,-130.958,226.3,0
38442,44.4788,-110.88,0.1695,5.28632
38444,-31.2,121.67,2700.0,0.672
38447,30.8,117.3,122.55,3
38450,-20.5,-29.3,2.5,3.2
38451,-31.2,121.67,3175.0,0.16
38453,45.0,22.5,396.5,3.39
38454,-31.2,121.67,3175.0,0.29
38457,48.78,-85.03,3175.0,0
38458,-25.9949,127.2,1521.0,14
38459,28.3,-16.6,-0.0001,2
38461,9.67,39.32,14.15,2.57
38463,50.5,9.2,14.15,0.67
38464,-29.3592,-49.7331,105.5,2
38465,64.4484,29.053,3175.0,10
38466,-25.8871,127.447,1521.0,12.2
38467,37.0,-116.0,14.15,0
38468,30.8,117.3,122.55,2
38470,-26.1529,128.363,1521.0,7.9
38472,40.67,35.83,82.55,2
38473,65.72,-16.73,0.0049,3
38474,51.0,96.0,32.75,3
38475,-28.3972,153.27100000000002,21.4,3.1
38478,-11.0,27.0,1521.0,5.78
38479,44.3385,-110.874,0.1695,5.3403
38480,-21.166,-68.2,1.305,2.34
38481,57.3852,160.105,1.305,1.04
38483,-31.2,121.67,3175.0,0.39
38484,-28.97,28.7,105.5,1
38486,47.9,-80.0,3175.0,0.7
38487,40.0,-106.0,28.45,0
38488,45.0,23.0,271.0,0
38490,38.5773,42.2785,0.005,9
38491,-31.4676,-70.4668,8.45,4.09
38492,63.9397,29.0615,3175.0,10
38493,-7.8,114.0,-2e-06,2.59
38494,-54.48,-158.97,14.15,1.00385
38497,57.5,160.0,11.5,1
38498,57.83,-102.7,1200.0,2.1
38502,36.1,50.0,44.85,2
38507,57.83,-102.7,1200.0,2.8
38508,57.0,-152.5,60.65,2.4
38509,-9.0,-159.6,8.45,0
38510,-26.9003,152.911,32.75,26.8
38511,-11.0,27.0,1521.0,1.31
38512,20.3161,100.288,218.3,1.41
38513,-31.75,26.2,188.8,0.71
38514,-1.25,-45.5,2240.0,1
38517,-62.05,-58.4,32.75,1
38518,-25.8,31.0,3350.0,0.66
38522,39.56,31.38,25.0,0
38523,48.5041,-56.7217,563.0,0.88
38524,-31.8925,26.2018,173.55,0
38525,-13.03,49.52,32.75,6.78206
38526,-37.0,142.0,531.5,9
38527,-35.8529,149.548,19.0,2.2
38530,-42.916000000000004,-72.71600000000001,-1e-06,2.68
38531,40.78,14.05,0.0106,4.3
38532,-37.3625,143.975,1.5,1.1
38533,-2.75,35.93,-4e-06,1.3
38537,37.6185,39.853,1.305,2
38538,64.4419,29.039,3175.0,10
38540,20.7457,-102.57600000000001,14.15,1
38541,23.8,119.6,14.15,0.67
38542,57.5757,160.855,12.8,0.74
38543,33.3,-107.9,28.0,1.4
38544,33.3,-107.9,28.0,1.2
38545,38.534,-115.959,1.305,2
38547,63.9,-18.97,0.07,9.33
38549,-31.7683,25.2127,173.55,0.907
38550,63.9,-18.97,0.07,9.11
38553,33.0,87.0,32.75,1.95
38554,-80.4493,156.73,396.5,3
38556,40.78,14.05,12.8,3.3
38557,67.5,33.2,387.5,0.44
38559,-6.7,-51.0,3175.0,0.2
38561,30.5,116.5,122.55,1
38563,-31.8474,26.2,173.55,0.55
38564,48.6,-86.1,3175.0,0.7
38565,45.0,23.0,271.0,0
38566,-11.0,27.0,1521.0,2.49
38568,12.8,14.8,82.55,5
38569,-31.75,26.2,188.8,3.07
38570,47.9268,20.631999999999998,14.15,4
38571,30.8,117.3,173.55,2
38572,64.0274,29.1915,3175.0,0
38573,-52.0765,-69.5797,2.65,2.18
38575,-26.1207,127.439,1521.0,13.3
38576,22.537,86.0903,3175.0,0
38577,-31.75,26.2,188.8,0.46
38578,-29.3558,-49.732,105.5,2
38579,-26.0285,126.74799999999999,1521.0,14
38580,41.8,9.0,396.5,5
38581,36.1,50.0,44.85,3
38582,-28.97,28.7,105.5,1
38583,20.7136,-102.596,14.15,0.7
38584,-42.916000000000004,-72.71600000000001,-1e-06,1.93
38585,-9.0,-159.6,8.45,0
38586,2.0,15.0,1521.0,2.02
38588,37.7,111.4,1780.0,2.06879
38589,-26.0302,127.448,1521.0,7.1
38590,59.46,10.64,396.5,2
38592,-11.0,27.0,1521.0,0.82
38595,38.6245,42.3016,0.005,15
38598,-42.916000000000004,-72.71600000000001,-1e-06,1.75
38600,31.2,59.32,32.75,2
38601,69.4,30.99,1521.0,4
38602,69.35,30.33,1521.0,4
38604,57.83,-102.7,1200.0,1
38605,-31.2,121.67,3175.0,0.07
38606,-37.0,142.0,531.5,15.95
38607,-25.8471,127.124,1521.0,8
38609,-21.0,117.0,3120.0,3.2
38611,64.0,29.0,2625.0,3
38612,-31.2,121.67,3175.0,0.13
38614,32.0961,13.3283,12.8,3.9
38615,-21.25,55.75,-2e-06,1.542
38616,-37.345,144.61700000000002,6.5,4.02
38617,57.0,-152.5,82.55,1.3
38619,28.6,-17.9,1.05,4.27
38620,50.45,103.6,124.5,2.8
38622,40.821,14.425999999999998,-0.001,87
38623,30.8,117.3,122.55,3
38624,29.3886,91.1487,226.3,0.7
38625,-25.8341,127.124,1521.0,5
38626,36.1,50.0,44.85,2
38627,-26.0632,127.427,1521.0,4.4
38628,-36.3833,-69.1774,1.305,4
38629,-27.5,119.0,3283.5,< 0.5
38630,47.7,23.87,12.8,1
38631,-14.2889,-70.0556,28.45,11
38632,-14.2889,-70.0556,28.45,3
38633,-28.0,120.0,3175.0,1
38636,40.0,-106.0,28.45,10
38637,-31.9693,26.2989,173.55,0.57
38638,40.821,14.425999999999998,-0.00095,2.5
38639,16.5683,77.0783,1521.0,1.6299
38640,16.5683,77.0783,1521.0,1.7
38641,42.8,93.0,275.0,1.28
38643,69.23,30.5,1521.0,4
38644,40.78,14.05,0.00975,3.3
38647,-7.8,114.0,-2e-06,7.06
38648,-26.1627,127.521,1521.0,6.1
38649,57.865,162.506,1.305,1.27
38650,-31.9448,26.3135,173.55,0.65
38651,63.9,-18.97,0.07,8.4
38655,46.73,22.43,271.0,0
38656,48.9284,102.75,32.75,3.34
38657,45.0,22.5,396.5,2.75
38658,-29.633000000000003,141.857,515.0,17
38659,60.77,-46.77,1221.5,2.7
38660,-25.87,24.73,3175.0,0
38666,5.97,10.0,28.45,3.29
38667,44.0,114.0,396.5,1.02
38668,63.9438,29.0715,3175.0,10
38669,65.0,-49.75,3800.0,0.09
38671,57.83,-102.7,1200.0,3.3
38672,38.5977,42.2288,0.005,13
38673,-21.24,55.73,-1.1e-05,2.52304
38675,19.555,-97.6317,8.45,0.9
38678,65.1506,29.0675,3175.0,10
38680,42.32,126.42,0.0049,10.35
38681,64.2442,29.1059,3175.0,30
38682,52.531000000000006,158.134,0.905,0.89
38683,63.9,-22.53,0.06,0.5202
38685,63.8557,28.8808,3175.0,20
38686,48.58,-86.28,2650.0,2
38690,40.821,14.425999999999998,-0.000103,3.9
38692,64.462,29.5597,3175.0,10
38696,34.9025,-1.6776,8.45,10.1
38697,28.6,-17.9,0.6,1.99
38699,-31.2,121.67,3175.0,0
38700,33.0,-6.0,342.5,6
38702,-31.38,121.8,3175.0,0
38704,42.5,143.2,32.75,2.1
38705,42.5,143.2,32.75,2.1
38706,46.7876,101.96,32.75,2.39145
38708,-37.0572,142.79,515.0,1.6
