# subduction_volume_km3y, decompacted_sediment_thickness, sed_thick_0.2d, ocean_crust_carb_percent
0.311728,17.286497,160.534149,2.671463
0.209639,74.954163,94.216881,2.409754
0.261634,17.286497,160.534149,2.687159
0.269917,82.101494,67.296402,2.675725
0.311656,17.286497,160.534149,2.671463
0.257356,14.121897,134.206024,2.597080
0.261662,17.286497,160.534149,2.687159
0.246485,23.371803,144.130096,2.692880
0.246445,23.371803,144.130096,2.692880
0.311018,23.371803,144.130096,2.691862
0.311580,17.286497,160.534149,2.671463
0.246404,23.371803,144.130096,2.692880
0.269529,82.101494,67.296402,2.675725
0.265708,23.371803,144.130096,2.692880
0.311073,23.371803,159.581848,2.691862
0.262891,17.286497,160.534149,2.692032
0.209900,74.954163,94.216881,2.409754
0.265654,23.371803,144.130096,2.692880
0.265598,23.371803,144.130096,2.692880
0.311501,17.286497,160.534149,2.671463
0.261596,17.286497,160.534149,2.692032
0.301631,23.371803,159.581848,2.691862
0.269138,82.101494,67.296402,2.675725
0.261616,17.286497,160.534149,2.692032
0.217731,23.371803,144.130096,2.692880
0.225711,17.286497,160.534149,2.671463
0.261633,17.286497,160.534149,2.692032
0.225666,17.286497,160.534149,2.671463
0.301676,17.286497,159.581848,2.691862
0.261649,17.286497,160.534149,2.692032
0.210159,16.479280,164.334793,2.409754
0.268745,82.101494,67.296402,2.675725
0.261662,17.286497,160.534149,2.692032
0.224223,17.286497,160.534149,2.665082
0.311354,17.286497,159.581848,2.691862
0.314906,17.286497,159.581848,2.693150
0.261941,17.286497,159.581848,2.693150
0.314897,17.286497,159.581848,2.693150
0.311395,17.286497,159.581848,2.691862
0.265736,17.286497,160.534149,2.665082
0.214360,17.286497,159.581848,2.693150
0.268348,82.101494,67.296402,2.675725
0.175680,17.286497,159.581848,2.693773
0.175691,17.286497,159.581848,2.693773
0.208432,16.479280,164.334793,2.392862
0.278874,82.101494,67.296402,2.686269
0.265666,17.286497,160.534149,2.665082
0.278454,82.101494,67.296402,2.686269
0.201130,24.662144,142.637329,2.649826
0.214361,17.286497,159.581848,2.693150
0.266771,17.286497,159.581848,2.693773
0.278032,82.101494,67.296402,2.686269
0.265594,17.286497,160.534149,2.665082
0.277606,82.101494,67.296402,2.686269
0.208683,16.479280,164.334793,2.392862
0.277177,82.101494,67.296402,2.686269
0.266793,17.286497,159.581848,2.693773
0.257190,14.121897,134.206024,2.597080
0.265520,17.286497,160.534149,2.665082
0.214361,17.286497,159.581848,2.693150
0.276746,82.101494,67.296402,2.686269
0.312488,17.286497,159.581848,2.693311
0.266813,17.286497,159.581848,2.693773
0.272784,17.286497,159.581848,2.693311
0.312495,17.286497,159.581848,2.693311
0.262306,17.286497,160.534149,2.646454
0.260224,17.286497,159.581848,2.693773
0.197907,87.543198,67.296402,2.695193
0.193203,16.479280,164.334793,2.392862
0.272773,17.286497,159.581848,2.693311
0.260128,17.286497,159.581848,2.693311
0.260142,17.286497,159.581848,2.693311
0.262228,17.286497,160.534149,2.646454
0.289664,17.286497,160.534149,2.646454
0.197545,87.543198,67.296402,2.695193
0.193440,16.479280,164.334793,2.392862
0.289563,17.286497,160.534149,2.646454
0.289459,17.286497,160.534149,2.646454
0.204568,24.662144,142.637329,2.672484
0.197181,87.543198,67.296402,2.695193
0.193675,16.479280,164.334793,2.392862
0.289352,17.286497,160.534149,2.646454
0.257020,14.121897,134.206024,2.597080
0.195430,87.543198,67.296402,2.687603
0.289242,17.286497,160.534149,2.646454
0.193908,16.479280,164.334793,2.392862
0.251858,17.286497,160.534149,2.637139
0.251770,17.286497,160.534149,2.637139
0.251681,17.286497,160.534149,2.637139
0.195065,87.543198,67.296402,2.687603
0.193522,16.479280,164.334793,2.385041
0.251589,17.286497,160.534149,2.637139
0.251496,17.286497,160.534149,2.637139
0.194698,87.543198,67.296402,2.687603
0.271932,17.286497,160.534149,2.584604
0.193750,16.479280,164.334793,2.385041
0.204405,24.662144,142.637329,2.672484
0.235710,87.543198,67.296402,2.687603
0.271794,17.286497,164.334793,2.584604
0.193975,16.479280,164.334793,2.385041
0.259499,14.121897,134.206024,2.639280
0.235319,87.543198,67.296402,2.687603
0.194198,16.479280,164.334793,2.385041
0.271653,17.286497,164.334793,2.584604
0.236652,87.543198,67.296402,2.695473
0.236254,87.543198,67.296402,2.695473
0.194419,16.479280,164.334793,2.385041
0.271508,17.286497,164.334793,2.584604
0.204240,24.662144,142.637329,2.672484
0.234204,87.543198,67.296402,2.687926
0.194638,16.479280,164.334793,2.385041
0.271361,17.286497,164.334793,2.584604
0.259322,14.121897,134.206024,2.639280
0.239422,47.250088,67.296402,2.687926
0.239036,47.250088,67.296402,2.687926
0.226537,16.479280,164.334793,2.385041
0.271210,17.286497,164.334793,2.584604
0.238647,47.250088,67.296402,2.687926
0.227460,16.479280,164.334793,2.392918
0.239886,47.250088,67.296402,2.695254
0.227658,16.479280,164.334793,2.392918
0.271057,17.286497,164.334793,2.584604
0.210184,47.250088,67.296402,2.695254
0.227854,16.479280,164.334793,2.392918
0.204072,24.662144,142.637329,2.672484
0.267900,17.286497,164.334793,2.518342
0.259142,14.121897,133.951233,2.639280
0.228046,16.479280,164.334793,2.392918
0.209775,47.250088,57.247047,2.695254
0.281304,16.479280,164.334793,2.518342
0.231813,16.479280,164.334793,2.416974
0.209364,47.250088,57.247047,2.695254
0.281146,16.479280,164.334793,2.518342
0.232003,16.479280,164.334793,2.416974
0.208952,47.250088,57.247047,2.695254
0.232192,16.479280,164.334793,2.416974
0.280985,16.479280,164.334793,2.518342
0.203902,24.662144,144.130096,2.672484
0.232377,16.479280,164.334793,2.416974
0.280821,16.479280,164.334793,2.518342
0.207017,47.250088,57.247047,2.687398
0.258959,14.121897,133.951233,2.639280
0.232561,16.479280,164.334793,2.416974
0.280653,16.479280,164.334793,2.518342
0.206603,47.250088,57.247047,2.687398
0.232741,16.479280,164.334793,2.416974
0.275585,16.479280,164.334793,2.448535
0.206188,47.250088,57.247047,2.687398
0.232919,16.479280,164.334793,2.416974
0.275414,16.479280,164.334793,2.448535
0.207459,47.250088,57.247047,2.694951
0.233095,16.479280,164.334793,2.416974
0.268088,16.479280,164.334793,2.416974
0.203729,24.662144,144.130096,2.672484
0.271622,14.121897,133.951233,2.639280
0.233268,16.479280,164.334793,2.416974
0.267915,16.479280,164.334793,2.416974
0.207060,48.984768,57.247047,2.694951
0.206659,48.984768,57.247047,2.694951
0.206257,48.984768,57.247047,2.694951
0.271450,14.121897,133.951233,2.639280
0.205852,48.984768,57.247047,2.694951
0.203554,24.662144,144.130096,2.672484
0.205446,48.984768,57.247047,2.694951
0.251320,48.984768,57.247047,2.694200
0.250818,48.984768,57.247047,2.694200
0.271274,14.121897,133.951233,2.639280
0.250313,48.984768,57.247047,2.694200
0.249806,48.984768,57.247047,2.694200
0.222332,24.662144,144.130096,2.672484
0.249296,48.984768,57.247047,2.694200
0.271096,14.121897,133.951233,2.639280
0.248783,48.984768,57.247047,2.694200
0.248267,48.984768,57.247047,2.694200
0.249341,48.984768,57.247047,2.701195
0.222159,24.662144,144.130096,2.672484
0.248816,48.984768,57.247047,2.701195
0.270915,14.121897,133.951233,2.639280
0.248289,48.984768,57.247047,2.701195
0.264076,48.984768,57.247047,2.701195
0.263541,48.984768,57.247047,2.701195
0.263002,48.984768,57.247047,2.701195
0.261790,48.984768,57.247047,2.698442
0.261247,48.984768,57.247047,2.698442
0.274319,48.984768,57.247047,2.698442
0.273713,48.984768,69.833740,2.698442
0.273331,48.984768,69.833740,2.699335
0.272718,48.984768,69.833740,2.699335
0.272102,48.984768,69.833740,2.699335
0.301701,14.121897,133.951233,2.651091
0.221984,24.662144,144.130096,2.672484
0.271483,48.984768,69.833740,2.699335
0.270860,70.307625,69.833740,2.699335
0.270235,70.307625,69.833740,2.699335
0.242070,70.307625,69.833740,2.700064
0.241562,70.307625,69.833740,2.700064
0.241051,70.307625,69.833740,2.700064
0.240538,118.214653,69.833740,2.700064
0.240023,118.214653,69.833740,2.700064
0.239505,118.214653,69.833740,2.700064
0.301500,14.121897,133.951233,2.651091
0.262486,118.214653,69.833740,2.699353
0.261828,118.214653,69.833740,2.699353
0.261167,118.214653,69.833740,2.699353
0.221806,24.662144,144.130096,2.672484
0.260503,118.214653,69.833740,2.699353
0.259836,118.214653,69.833740,2.699353
0.301297,14.121897,133.951233,2.651091
0.258836,118.214653,69.833740,2.697925
0.226184,118.214653,107.945900,2.697925
0.225680,118.214653,107.945900,2.697925
0.225173,118.214653,107.945900,2.697925
0.224665,118.214653,107.945900,2.697925
0.224155,118.214653,107.945900,2.697925
0.301090,14.121897,133.951233,2.651091
0.221626,24.662144,144.130096,2.672484
0.224336,118.214653,107.945900,2.701289
0.229391,118.214653,107.945900,2.701289
0.228832,118.214653,107.945900,2.701289
0.228271,118.214653,107.945900,2.701289
0.227707,118.214653,107.945900,2.701289
0.300880,14.121897,133.951233,2.651091
0.227142,118.214653,107.945900,2.701289
0.225875,118.214653,107.945900,2.697933
0.221442,24.286221,144.130096,2.672484
0.225307,118.214653,107.945900,2.697933
0.224737,118.214653,107.945900,2.697933
0.224164,118.214653,107.945900,2.697933
0.221810,14.121897,133.951233,2.651091
0.210616,118.214653,107.945900,2.697933
0.210645,118.214653,107.945900,2.701073
0.209421,118.214653,107.945900,2.697528
0.223093,24.286221,144.130096,2.680788
0.208859,118.214653,107.945900,2.697528
0.208295,118.214653,107.945900,2.697528
0.221875,14.121897,133.951233,2.653191
0.207729,118.214653,107.945900,2.697528
0.226512,118.214653,107.945900,2.697528
0.225823,118.214653,107.945900,2.697528
0.000000,17.544285,152.014053,2.656659
0.222903,24.286221,144.130096,2.680788
0.224390,118.214653,107.945900,2.693905
0.221685,14.121897,133.951233,2.653191
0.223697,118.214653,107.945900,2.693905
0.000000,17.544285,152.014053,2.656659
0.223002,118.214653,107.945900,2.693905
0.222305,95.633652,107.945900,2.693905
0.000000,17.544285,152.014053,2.656659
0.222262,95.633652,107.945900,2.697157
0.222711,24.286221,144.130096,2.680788
0.221493,14.121897,133.951233,2.653191
0.221558,95.633652,107.945900,2.697157
0.000000,18.419209,152.940308,2.656659
0.220109,95.633652,107.945900,2.693468
0.219401,95.633652,107.945900,2.693468
0.000000,18.419209,152.940308,2.656659
0.218691,95.633652,98.386162,2.693468
0.222516,24.286221,144.130096,2.680788
0.217979,95.633652,98.386162,2.693468
0.233282,14.121897,133.951233,2.653191
0.000000,18.419209,152.940308,2.656659
0.217264,95.633652,98.386162,2.693468
0.216547,95.633652,98.386162,2.693468
0.000000,18.419209,152.940308,2.656659
0.234787,95.633652,98.386162,2.693468
0.234046,95.633652,98.386162,2.693468
0.231604,95.633652,98.386162,2.685702
0.230862,95.633652,98.386162,2.685702
0.222318,23.771889,144.130096,2.680788
0.000000,18.419209,152.940308,2.656659
0.230117,95.633652,98.386162,2.685702
0.233047,14.121897,133.951233,2.653191
0.229370,95.633652,98.386162,2.685702
0.228620,50.822224,98.386162,2.685702
0.227867,50.822224,98.386162,2.685702
0.000000,17.559591,147.356140,2.658403
0.227111,50.822224,98.386162,2.685702
0.226353,50.822224,98.386162,2.685702
0.224700,50.822224,71.538948,2.681614
0.223939,50.822224,71.538948,2.681614
0.223176,50.822224,71.538948,2.681614
0.000000,17.559591,147.356140,2.658403
0.222118,23.771889,144.130096,2.680788
0.222411,50.822224,71.538948,2.681614
0.221495,50.822224,71.538948,2.680936
0.232773,14.121897,133.951233,2.653034
0.158014,50.822224,71.538948,2.680936
0.000000,17.559591,147.356140,2.658403
0.157308,8.942605,58.746902,2.680936
0.000000,17.559591,147.356140,2.658403
0.096995,23.771889,144.130096,2.070785
0.156600,8.942605,58.746902,2.680936
0.232532,13.301026,133.951233,2.653034
0.000000,17.559591,147.356140,2.658403
0.155891,8.942605,58.746902,2.680936
0.155181,8.942605,58.746902,2.680936
0.000000,18.295853,131.099411,2.659265
0.039244,23.771889,144.130096,1.462651
0.154468,12.908032,64.145187,2.680936
0.232289,13.301026,133.951233,2.653034
0.000000,18.295853,131.099411,2.653704
0.153754,12.908032,64.145187,2.680936
0.284107,13.301026,133.951233,2.653034
0.153038,12.908032,64.145187,2.680936
0.000000,18.295853,131.099411,2.653704
0.283937,13.301026,133.951233,2.653034
0.039208,23.771889,144.130096,1.462651
0.283766,13.301026,133.951233,2.653034
0.151665,0.360068,54.203094,2.676592
0.000000,18.295853,131.099411,2.653704
0.283592,13.301026,133.951233,2.653034
0.150949,0.360068,54.203094,2.676592
0.339771,13.301026,133.951233,2.653034
0.000000,16.213453,126.279068,2.653704
0.339030,13.301026,133.951233,2.650373
0.150112,0.360068,54.203094,2.675806
0.338770,13.301026,133.951233,2.650373
0.039170,23.371803,144.130096,1.462651
0.338506,13.301026,133.951233,2.650373
0.000000,16.213453,126.279068,2.653704
0.149393,0.360068,54.203094,2.675806
0.000000,0.534868,58.220928,2.675806
0.338239,13.301026,133.951233,2.650373
0.195305,0.534868,58.220928,2.675806
0.345824,13.301026,133.951233,2.650373
0.194383,0.534868,58.220928,2.675806
0.345555,13.301026,133.951233,2.650373
0.193458,0.534868,58.220928,2.675806
0.345281,13.301026,133.951233,2.650373
0.000000,4.002000,111.948563,2.653704
0.192532,0.000235,49.900532,2.675806
0.342994,13.301026,133.951233,2.634964
0.191604,0.000235,49.900532,2.675806
0.342714,13.301026,133.951233,2.634964
0.342431,13.301026,133.951233,2.634964
0.190675,0.000235,49.900532,2.675806
0.189743,0.000235,49.900532,2.675806
0.205501,0.000235,49.900532,2.675806
