SAMPLE ID	IGSN	SOURCE	REFERENCE	CRUISE ID	LATITUDE	LONGITUDE	LOC PREC	MIN AGE	AGE	MAX AGE	METHOD	MATERIAL	TYPE	COMPOSITION	ROCK NAME	MINERAL	CU
2059-ATOB4		GEOROC	KANEKO, K.; INOUE, K.; KOYAGUCHI, T.; YOSHIKAWA, M.; SHIBATA, T.; TAKAHASHI, T.; FURUKAWA, K., 2015		32.9416	131.316	0.01				XRF	IGNEOUS	VOLCANIC	UNKNOWN	NOT-GIVEN		1.4
66RS-9		GEOROC	ISHIHARA, S.; TERASHIMA, S., 1977		35.5	136	0.01	65.5	105.5	145.5	AAS	IGNEOUS	PLUTONIC	UNKNOWN	NOT-GIVEN		4
MF44B		GEOROC	MORRIS, P. A.; ITAYA, T., 1997		35.4	133	0.01	11.6	13.8	16	XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		6
MHH-01		GEOROC	WANG, KUO-LUNG; CHUNG, SUN-LIN; CHEN, CHANG-HWA; CHEN, CHENG-HONG, 2002		25.48	122.1	0.01	2.6	3.95	5.3	ICPMS	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		39.3
2700		GEOROC	TATSUMI, Y.; SUZUKI, T.; KAWABATA, H.; SATO, KOHEI; MIYAZAKI, T.; CHANG, QING; TAKAHASHI, T.; TANI, K.; SHIBATA, T.; YOSHIKAWA, M., 2006		34.45	134.17	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		28
O9(89040212)		GEOROC	DAI, K.; TSUSUE, AKIO; HONMA, H., 1993		32.72	132.53	0.01	16	16	16	NOT GIVEN	IGNEOUS	PLUTONIC	FELSIC	GRANITE		7.2
540E		GEOROC	TATSUMI, Y.; SUZUKI, T.; KAWABATA, H.; SATO, KOHEI; MIYAZAKI, T.; CHANG, QING; TAKAHASHI, T.; TANI, K.; SHIBATA, T.; YOSHIKAWA, M., 2006		34.45	134.17	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		27
021118-12		GEOROC	ICHIYAMA, Y.; ISHIWATARI, A.; KOIZUMI, K., 2008		35.5	136.8	0.01	251	275	299	INAA	IGNEOUS	VOLCANIC	MAFIC	BASALT		49
99072907		GEOROC	ISHIWATARI, A.; IMASAKA, M., 2002		35.2	134.3	0.01				XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		46
SB4		GEOROC	ONOUE, T.; NAGAI, K.; KAMISHIMA, A.; SENO, M.; SANO, HIROKI, 2004		33.2	133.5	0.01	65.5	158.25	251	XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		27
118-4		GEOROC	SHIRAKI, K.; MIYAMOTO, M.; MATSUO, H.; UEKI, Y.; AZUMA, T.; NAGAO, T.; MATSUMOTO, Y.; TAJIMA, T., 2000		32.6	129.4	0.01	0	11.5	23	XRF	IGNEOUS	VOLCANIC	UNKNOWN	NOT-GIVEN		40.8
ZO-3		GEOROC	YUMUL, G. P. JR., 1996		14.5	120.1	0.01				XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		20
71HD-2		GEOROC	ISHIHARA, S.; TERASHIMA, S., 1977		35.5	136	0.01	65.5	105.5	145.5	AAS	IGNEOUS	PLUTONIC	UNKNOWN	NOT-GIVEN		41
2-3A		GEOROC	SHIRAKI, K.; MIYAMOTO, M.; MATSUO, H.; UEKI, Y.; AZUMA, T.; NAGAO, T.; MATSUMOTO, Y.; TAJIMA, T., 2000		32.6	129.4	0.01	0	11.5	23	XRF	IGNEOUS	VOLCANIC	UNKNOWN	NOT-GIVEN		28.6
JF-6B		GEOROC	WATANABE, S.; WIDOM, E.; UI, T.; MIYAJI, N.; ROBERTS, A. M., 2006		35.35	138.73	0.01	-0.000302	-0.000302	-0.000302	DCPAES	IGNEOUS	VOLCANIC	MAFIC	BASALT		114
79052502A		GEOROC	ISHIHARA, S.; SATO, KOHEI; TERASHIMA, S., 1984		33.5	130.5	0.01				AAS	IGNEOUS	PLUTONIC	FELSIC	GRANITE		49
90103		GEOROC	SANO, S.; HAYASAKA, Y.; TAZAKI, K., 2000		35.3	135	0.01				XRF	METAMORPHIC	UNKNOWN	UNKNOWN	GREENSTONE		69
020523-5		GEOROC	ICHIYAMA, Y.; ISHIWATARI, A.; KOIZUMI, K., 2008		35.5	136.8	0.01	251	275	299	INAA	IGNEOUS	VOLCANIC	MAFIC	DOLERITE		64
F-11		GEOROC	HO, KUNG-SUAN; CHEN, JU-CHIN; LO, CHING-HUA; ZHAO, HAI-LING, 2003		26.22	125	0.01	5.3	14.15	23	AAS	IGNEOUS	VOLCANIC	MAFIC	BASALT		65
H-91		GEOROC	KAWABE, I., 1974		34	136	0.01				AAS	IGNEOUS	VOLCANIC	MAFIC	BASALT		90
71082801		GEOROC	GOTO, H.; KANISAWA, S.; KATADA, M., 1977		35	136	0.01				AAS	IGNEOUS	PLUTONIC	INTERMEDIATE	GRANODIORITE		13
T95018		GEOROC	LAI, YU-MING; SONG, SHENG-RONG; IIZUKA, Y., 2008		22.97	121.3	0.01	2.6	12.8	23	ICPMS	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		29
M-4		GEOROC	MIZOGUCHI, S.; KIMINAMI, K.; IMAOKA, T.; KAMEI, A., 2009		33.22	134.18	0.01				XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		216
MI(T)-44		GEOROC	YUHARA, MASAKI; KAGAMI, H., 1999		34.5	136	0.01				XRF	METAMORPHIC	UNKNOWN	UNKNOWN	NOT-GIVEN		37
104		GEOROC	TOGASHI, S.; TERASHIMA, S., 1997		35.38	138.7	0.01	0.011	0.0555	0.1	XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		72
S04-12-12		GEOROC	YAN, QUANSHU; SHI, XUEFA; WANG, KUNSHAN; BU, WENRUI; XIAO, LONG, 2008		15.5717	116.158	0.01	3.8	5.855	7.91	ICPAES	IGNEOUS	VOLCANIC	MAFIC	BASALT		42.7
602-7		GEOROC	TATSUMI, Y.; SUZUKI, T.; KAWABATA, H.; SATO, KOHEI; MIYAZAKI, T.; CHANG, QING; TAKAHASHI, T.; TANI, K.; SHIBATA, T.; YOSHIKAWA, M., 2006		34.45	134.17	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		32
801-0		GEOROC	TATSUMI, Y.; SUZUKI, T.; KAWABATA, H.; SATO, KOHEI; MIYAZAKI, T.; CHANG, QING; TAKAHASHI, T.; TANI, K.; SHIBATA, T.; YOSHIKAWA, M., 2006		34.45	134.17	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		18
KI-2		GEOROC	IMAOKA, T.; NAKASHIMA, K.; KAMEI, A.; ITAYA, T.; OHIRA, T.; NAGASHIMA, M.; KONO, N.; KIJI, M., 2014		35.1797	135.553	0.01				XRF	IGNEOUS	PLUTONIC	UNKNOWN	NOT-GIVEN		5.7
750606-3		GEOROC	IMAOKA, T., 1986		34.5	131.8	0.01	55.8	60.65	65.5	NOT GIVEN	IGNEOUS	PLUTONIC	FELSIC	GRANITE		59
OM05		GEOROC	ARAKAWA, Y.; SHINMURA, T., 1995		36.4	136.5	0.01	132.9	132.9	132.9	XRF	IGNEOUS	PLUTONIC	UNKNOWN	NOT-GIVEN		12
B-8		GEOROC	CHANG, M.-D.; CHEN, JU-CHIN, 1979		24.85	121.92	0.01				AAS	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		84
L-12		GEOROC	CHEN, CHENG-HONG, 1999		23.85	120.767	0.01	0.01	1.305	2.6	AAS	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		41
79052505A		GEOROC	ISHIHARA, S.; SATO, KOHEI; TERASHIMA, S., 1984		33.5	130.5	0.01	65.5	105.5	145.5	AAS	IGNEOUS	PLUTONIC	INTERMEDIATE	GRANODIORITE		16
AY-47		GEOROC	BAU, M.; KNITTEL, U., 1993		15.67	120.65	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		32
KY-08		GEOROC	IMAOKA, T.; NAKASHIMA, K.; KAMEI, A.; ITAYA, T.; OHIRA, T.; NAGASHIMA, M.; KONO, N.; KIJI, M., 2014		34.7	135.3	0.01				XRF	IGNEOUS	VEIN	UNKNOWN	PORPHYRY		7
30517-7		GEOROC	ICHIYAMA, Y.; ISHIWATARI, A., 2005		35.5	136.8	0.01	145.5	173.55	201.6	XRF	IGNEOUS	VOLCANIC	MAFIC	BASANITE		54
HD03		GEOROC	ARAKAWA, Y.; SHINMURA, T., 1995		35.8	136	0.01	826	826	826	XRF	IGNEOUS	PLUTONIC	UNKNOWN	NOT-GIVEN		0
O7(90032404)		GEOROC	DAI, K.; TSUSUE, AKIO; HONMA, H., 1993		32.72	132.53	0.01				NOT GIVEN	IGNEOUS	PLUTONIC	INTERMEDIATE	GRANODIORITE		18.3
KU-72		GEOROC	YUHARA, MASAKI; KAGAMI, H., 1999		34.5	136	0.01				XRF	METAMORPHIC	UNKNOWN	UNKNOWN	NOT-GIVEN		44
MI-17		GEOROC	YUHARA, MASAKI; KAGAMI, H., 1999		35.8	137.9	0.01				XRF	IGNEOUS	PLUTONIC	INTERMEDIATE	TONALITE		4
91043008		GEOROC	MASHIMA, H., 2005		33	130	0.01				ICPAES	IGNEOUS	VOLCANIC	MAFIC	BASALT		18.6
3AB_G2_990514		GEOROC	KANEKO, K.; INOUE, K.; KOYAGUCHI, T.; YOSHIKAWA, M.; SHIBATA, T.; TAKAHASHI, T.; FURUKAWA, K., 2015		32.9641	131.383	0.01				XRF	IGNEOUS	VOLCANIC	UNKNOWN	NOT-GIVEN		4.4
K13(90032101)		GEOROC	DAI, K.; TSUSUE, AKIO; HONMA, H., 1993		32.7	132.8	0.01				NOT GIVEN	IGNEOUS	PLUTONIC	FELSIC	GRANITE		2
500-32		GEOROC	TATSUMI, Y.; SUZUKI, T.; KAWABATA, H.; SATO, KOHEI; MIYAZAKI, T.; CHANG, QING; TAKAHASHI, T.; TANI, K.; SHIBATA, T.; YOSHIKAWA, M., 2006		34.45	134.17	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		30
OTO-8		GEOROC	TATSUMI, Y.; SUZUKI, T.; KAWABATA, H.; SATO, KOHEI; MIYAZAKI, T.; CHANG, QING; TAKAHASHI, T.; TANI, K.; SHIBATA, T.; YOSHIKAWA, M., 2006		34.45	134.17	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		21
D14-2		GEOROC	TOGASHI, S.; TERASHIMA, S., 1997		35.38	138.7	0.01	0.011	0.0555	0.1	XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		112
65T-76		GEOROC	ISHIHARA, S.; TERASHIMA, S., 1977		34.8	136	0.01	65.5	105.5	145.5	AAS	IGNEOUS	PLUTONIC	UNKNOWN	NOT-GIVEN		2
T95006		GEOROC	LAI, YU-MING; SONG, SHENG-RONG; IIZUKA, Y., 2008		22.97	121.3	0.01	2.6	12.8	23	ICPMS	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		49
AWIW-1		GEOROC	YUHARA, MASAKI; TAKAHASHI, YUTAKA; KAGAMI, H., 1998		34.2	134.5	0.01				XRF	IGNEOUS	PLUTONIC	FELSIC	GRANITE		0
YD2		GEOROC	NAGAO, TAKASHI; HASE, Y.; NAGAMINE, S.; KAKABUCHI, S.; SAKAGUCHI, K., 1999		31	130	0.01	2.6	12.8	23	NOT GIVEN	IGNEOUS	VOLCANIC	MAFIC	THOLEIITE		43
S031108-2		GEOROC	KUSHENDRATNO, ; PALLISTER, J. S.; KRISTIANTO, ; BINA, F. R.; MCCAUSLAND, W.; CARN, S. A.; HAERANI, N.; GRISWOLD, J.; KEELER, R., 2012		1.11975	124.715	0.01				XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		52
JF-5C		GEOROC	WATANABE, S.; WIDOM, E.; UI, T.; MIYAJI, N.; ROBERTS, A. M., 2006		35.35	138.73	0.01	-0.000302	-0.000302	-0.000302	DCPAES	IGNEOUS	VOLCANIC	FELSIC	DACITE		42
O1(90032301)		GEOROC	DAI, K.; TSUSUE, AKIO; HONMA, H., 1993		32.72	132.53	0.01				NOT GIVEN	IGNEOUS	PLUTONIC	INTERMEDIATE	GRANODIORITE		19.6
080415		GEOROC	OHTA, T.; AOKI, K.-I., 1991		33.1	131.4	0.01				NOT GIVEN	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		26
JF-4F		GEOROC	WATANABE, S.; WIDOM, E.; UI, T.; MIYAJI, N.; ROBERTS, A. M., 2006		35.35	138.73	0.01	-0.000302	-0.000302	-0.000302	DCPAES	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		60
S031108-1		GEOROC	KUSHENDRATNO, ; PALLISTER, J. S.; KRISTIANTO, ; BINA, F. R.; MCCAUSLAND, W.; CARN, S. A.; HAERANI, N.; GRISWOLD, J.; KEELER, R., 2012		1.1197	124.71	0.01				XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		86
C-2		GEOROC	EVANS, C. A.; CASTANEDA, G.; FRANCO, H., 1991		15.55	120.05	0.01				DCPAES	IGNEOUS	VOLCANIC	UNKNOWN	NOT-GIVEN		28
HOM2B:2D		GEOROC	BORISOVA, A. YU.; PICHAVANT, M.; POLVE, M.; WIEDENBECK, M.; FREYDIER, R.; CANDAUDAP, F., 2006		15.13	120.35	0.01	-1.8e-05	-1.8e-05	-1.8e-05	SIMS	IGNEOUS	VOLCANIC	FELSIC	DACITE		22
KO3		GEOROC	ONOUE, T.; NAGAI, K.; KAMISHIMA, A.; SENO, M.; SANO, HIROKI, 2004		32.2	130.3	0.01	65.5	158.25	251	XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		89.2
E-53		GEOROC	KAWABE, I., 1974		35.5	138.5	0.01				AAS	IGNEOUS	VOLCANIC	MAFIC	BASALT		160
MHY-7		GEOROC	WANG, KUO-LUNG; CHUNG, SUN-LIN; CHEN, CHANG-HWA; CHEN, CHENG-HONG, 2002		25.48	122.1	0.01	0	1.3	2.6	ICPMS	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		30.1
B.I.		GEOROC	KOYAGUCHI, T., 1986		34	130	0.01	0.01	1.305	2.6	WET	IGNEOUS	VOLCANIC	MAFIC	BASALT		38
C719		GEOROC	JUANG, WEN-SHING, 1996		24.83	121.33	0.01	5.3	14.15	23	AAS	IGNEOUS	VOLCANIC	MAFIC	THOLEIITE		40
124-10		GEOROC	SHIRAKI, K.; MIYAMOTO, M.; MATSUO, H.; UEKI, Y.; AZUMA, T.; NAGAO, T.; MATSUMOTO, Y.; TAJIMA, T., 2000		32.6	129.4	0.01	0	11.5	23	XRF	IGNEOUS	VOLCANIC	UNKNOWN	NOT-GIVEN		23.9
080414		GEOROC	OHTA, T.; AOKI, K.-I., 1991		33.1	131.4	0.01				NOT GIVEN	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		19
G-3		GEOROC	MIZOGUCHI, S.; KIMINAMI, K.; IMAOKA, T.; KAMEI, A., 2009		33.22	134.18	0.01				XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		359
96030102M		GEOROC	FUJII, H.; TAINOSHO, Y.; KAGAMI, H.; KAKIUCHI, T., 2000		34.5	135.5	0.01				XRF	IGNEOUS	VOLCANIC	MAFIC	DIABASE		7
DZ37		GEOROC	BRENNA, M.; NAKADA, S.; MIURA, D.; TOSHIDA, K.; ITO, H.; HOKANISHI, N.; NAKAI, S., 2015		36.0828	133.1	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	TRACHYTE		6
OT-01		GEOROC	YUHARA, MASAKI, 1994		35.8	137.9	0.01	99	99	99	NOT GIVEN	IGNEOUS	PLUTONIC	FELSIC	GRANITE		0
AW119		GEOROC	YUHARA, MASAKI; TAKAHASHI, YUTAKA; KAGAMI, H., 1998		34.2	134.5	0.01				XRF	IGNEOUS	PLUTONIC	INTERMEDIATE	GRANODIORITE		6
L-23		GEOROC	CHEN, CHENG-HONG, 1999		23.85	120.767	0.01	0.01	1.305	2.6	AAS	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		54
750427-1		GEOROC	IMAOKA, T., 1986		34.5	131.8	0.01	55.8	60.65	65.5	NOT GIVEN	IGNEOUS	PLUTONIC	FELSIC	GRANITE		1
C-1		GEOROC	CHEN, JU-CHIN, 1988		23.58	119.5	0.01	2.6	12.8	23	AAS	IGNEOUS	VOLCANIC	MAFIC	THOLEIITE		74
T-43		GEOROC	CHUNG, SUN-LIN; WANG, KUO-LUNG; CRAWFORD, A. J.; KAMENETSKY, V. S.; CHEN, CHENG-HONG; LAN, CHING-YING; CHEN, CHANG-HWA, 2001		25	120	0.01	0.01	1.305	2.6	ICPMS	IGNEOUS	VOLCANIC	MAFIC	BASALT		32.4
F13		GEOROC	YUGE, T.; IMAOKA, T.; IIZUMI, S., 1998		34	130	0.01	87	87	87	NOT GIVEN	IGNEOUS	VOLCANIC	FELSIC	RHYOLITE		1.4
SR-44		GEOROC	YUHARA, MASAKI; MIYAZAKI, T.; KAGAMI, H.; YUHARA, MIE, 2003		34.38	134.12	0.01				XRF	IGNEOUS	PLUTONIC	FELSIC	GRANITE		0
07.04.19.01		GEOROC	KIYOSUGI, K.; HORIKAWA, Y.; NAGAO, T.; ITAYA, T.; CONNOR, C. B.; TANAKA, K., 2014		34.5246	131.617	0.01				XRF	IGNEOUS	VOLCANIC	UNKNOWN	NOT-GIVEN		21
75031701		GEOROC	ISHIHARA, S.; SATO, KOHEI; TERASHIMA, S., 1984		33.5	130.5	0.01	65.5	105.5	145.5	AAS	IGNEOUS	PLUTONIC	FELSIC	GRANITE		62
ABU-25		GEOROC	KOYAGUCHI, T., 1986		34	130	0.01	0.01	1.305	2.6	WET	IGNEOUS	VOLCANIC	MAFIC	BASALT		30
95072107		GEOROC	FUJII, H.; TAINOSHO, Y.; KAGAMI, H.; KAKIUCHI, T., 2000		34.5	135.5	0.01				XRF	IGNEOUS	PLUTONIC	INTERMEDIATE	TONALITE		7
032219		GEOROC	IIZUMI, S.; IMAOKA, T.; KAGAMI, H., 2000		35	133.2	0.01				XRF	IGNEOUS	PLUTONIC	INTERMEDIATE	DIORITE		13
AY-15		GEOROC	BAU, M.; KNITTEL, U., 1993		15.67	120.65	0.01				XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		109
ZO-145		GEOROC	YUMUL, G. P. JR., 1996		15.6	120.1	0.01				XRF	IGNEOUS	PLUTONIC	MAFIC	GABBRO		5
HD07		GEOROC	ARAKAWA, Y.; SHINMURA, T., 1995		35.8	136	0.01	65.5	158.25	251	XRF	IGNEOUS	PLUTONIC	UNKNOWN	NOT-GIVEN		18
KU-27		GEOROC	YUHARA, MASAKI; KAGAMI, H., 1999		34.5	136	0.01				XRF	METAMORPHIC	UNKNOWN	UNKNOWN	NOT-GIVEN		7
2109-ATWHPM2		GEOROC	KANEKO, K.; INOUE, K.; KOYAGUCHI, T.; YOSHIKAWA, M.; SHIBATA, T.; TAKAHASHI, T.; FURUKAWA, K., 2015		32.9059	131.349	0.01				XRF	IGNEOUS	VOLCANIC	UNKNOWN	NOT-GIVEN		5.4
ZO-6		GEOROC	YUMUL, G. P. JR., 1996		14.5	120.1	0.01				XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		18
75031614		GEOROC	ISHIHARA, S.; SATO, KOHEI; TERASHIMA, S., 1984		33.5	130.5	0.01	65.5	105.5	145.5	AAS	IGNEOUS	PLUTONIC	FELSIC	MONZOGRANITE		50
PA-4		GEOROC	TAKAGI, T.; KAGAMI, H.; IIZUMI, S., 1989		35	132	0.01				XRF	SEDIMENTARY	UNKNOWN	UNKNOWN	SANDSTONE		144
TLS-12		GEOROC	CHUNG, SUN-LIN; WANG, KUO-LUNG; CRAWFORD, A. J.; KAMENETSKY, V. S.; CHEN, CHENG-HONG; LAN, CHING-YING; CHEN, CHANG-HWA, 2001		25	120	0.01	0.01	1.305	2.6	ICPMS	IGNEOUS	VOLCANIC	MAFIC	BASALT		29.8
5		GEOROC	NAKADA, S.; KAMATA, H., 1988		32.6692	130.182	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		17
AY-45		GEOROC	BAU, M.; KNITTEL, U., 1993		15.67	120.65	0.01				XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		119
L3907-6		GEOROC	KUSHENDRATNO, ; PALLISTER, J. S.; KRISTIANTO, ; BINA, F. R.; MCCAUSLAND, W.; CARN, S. A.; HAERANI, N.; GRISWOLD, J.; KEELER, R., 2012		1.358	124.792	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		80
93062202		GEOROC	MASHIMA, H., 2004		33	130	0.01	0	32.75	65.5	XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		52
E-1-02		GEOROC	CHEN, CHENG-HONG; LEE, CHI-YU; HUANG, TING-CHANG; TING, JHY-SHING, 1997		26.3	122.3	0.01	55.8	60.65	65.5	AAS	IGNEOUS	VOLCANIC	MAFIC	BASALT		44
OS-4		GEOROC	STEIN, G.; CHARVET, J.; LAPIERRE, H.; FABBRI, O., 1994		32.2	131.4	0.01				ICPMS	IGNEOUS	VOLCANIC	FELSIC	RHYOLITE		62
LOBE 8?		GEOROC	NAKADA, S.; MOTOMURA, Y., 1999		32.75	130.3	0.01	-1.7e-05	-1.7e-05	-1.7e-05	XRF	IGNEOUS	VOLCANIC	FELSIC	DACITE		14
DELP84D-7A		GEOROC	KIMURA, M.; KANEOKA, I.; KATO, Y.; YAMAMOTO, S.; KUSHIRO, I.; TOKUYAMA, H.; KINOSHITA, H.; ISEZAKI, N.; MASAKI, H.; OSHIDA, A.; UYEDA, S.; HILDE, T. W. C., 1986	DELP-84	27.1557	127.156	0.01				NOT GIVEN	SEDIMENTARY	UNKNOWN	UNKNOWN	CLAY		21.7
JF-20L		GEOROC	WATANABE, S.; WIDOM, E.; UI, T.; MIYAJI, N.; ROBERTS, A. M., 2006		35.35	138.73	0.01	-0.000302	-0.000302	-0.000302	DCPAES	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		75
NA43		GEOROC	TIBA, T., 1989		29.85	129.87	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		61.9
L-24		GEOROC	CHEN, CHENG-HONG, 1999		23.85	120.767	0.01	0.01	1.305	2.6	AAS	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		58
AM-3		GEOROC	NISHIWAKI, H.; OKUDAIRA, T., 2005		34	135	0.01				NOT GIVEN	IGNEOUS	VOLCANIC	UNKNOWN	NOT-GIVEN		18
73081204		GEOROC	GOTO, H.; KANISAWA, S.; KATADA, M., 1977		34.5	137	0.01				AAS	IGNEOUS	PLUTONIC	INTERMEDIATE	GRANODIORITE		8
66T-136		GEOROC	ISHIHARA, S.; TERASHIMA, S., 1977		34.8	136	0.01	65.5	105.5	145.5	AAS	IGNEOUS	PLUTONIC	UNKNOWN	NOT-GIVEN		3
2104-3CSC3		GEOROC	KANEKO, K.; INOUE, K.; KOYAGUCHI, T.; YOSHIKAWA, M.; SHIBATA, T.; TAKAHASHI, T.; FURUKAWA, K., 2015		33.0732	131.064	0.01				XRF	IGNEOUS	VOLCANIC	UNKNOWN	NOT-GIVEN		47.6
TSK1-1		GEOROC	SANO, S.; HAYASAKA, Y.; TAZAKI, K., 2000		34.8	133	0.01				XRF	METAMORPHIC	UNKNOWN	UNKNOWN	GREENSTONE		4
E-54		GEOROC	KAWABE, I., 1974		35.5	138.5	0.01				AAS	IGNEOUS	PLUTONIC	MAFIC	GABBRO		170
2039-9-3BOB2		GEOROC	KANEKO, K.; INOUE, K.; KOYAGUCHI, T.; YOSHIKAWA, M.; SHIBATA, T.; TAKAHASHI, T.; FURUKAWA, K., 2015		32.9706	131.313	0.01				XRF	IGNEOUS	VOLCANIC	UNKNOWN	NOT-GIVEN		2
AW323		GEOROC	YUHARA, MASAKI; TAKAHASHI, YUTAKA; KAGAMI, H., 1998		34.2	134.5	0.01				XRF	IGNEOUS	PLUTONIC	FELSIC	GRANITE		0
FU2		GEOROC	JONES, G.; SANO, HIROKI; VALSAMI-JONES, E., 1993		35	136	0.01	251	275	299	XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		121
MF30		GEOROC	MORRIS, P. A.; ITAYA, T., 1997		35.4	133	0.01	11.6	13.8	16	XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		26
L-1		GEOROC	CHEN, CHENG-HONG, 1999		23.85	120.767	0.01	0.01	1.305	2.6	AAS	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		45
SU23		GEOROC	TIBA, T., 1989		29.63	129.72	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		52.2
PB-12		GEOROC	ICHIYAMA, Y.; ISHIWATARI, A., 2005		35.5	136.8	0.01	145.5	173.55	201.6	XRF	IGNEOUS	VOLCANIC	UNKNOWN	NOT-GIVEN		35
MF32		GEOROC	MORRIS, P. A.; ITAYA, T., 1997		35.4	133	0.01	11.6	13.8	16	XRF	IGNEOUS	VOLCANIC	MAFIC	BASALT		21
TLS-24		GEOROC	CHUNG, SUN-LIN; WANG, KUO-LUNG; CRAWFORD, A. J.; KAMENETSKY, V. S.; CHEN, CHENG-HONG; LAN, CHING-YING; CHEN, CHANG-HWA, 2001		25	120	0.01	0.01	1.305	2.6	ICPMS	IGNEOUS	VOLCANIC	MAFIC	BASALT		31.8
DZ42		GEOROC	BRENNA, M.; NAKADA, S.; MIURA, D.; TOSHIDA, K.; ITO, H.; HOKANISHI, N.; NAKAI, S., 2015		36.1082	133.02	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	TRACHYANDESITE		12
93051814		GEOROC	MASHIMA, H., 2004		33	130	0.01	0	32.75	65.5	XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		20
80913		GEOROC	TAKAGI, T., 1992		34.7	133.5	0.01				XRF	IGNEOUS	PLUTONIC	INTERMEDIATE	GRANODIORITE		90
450BASE		GEOROC	TATSUMI, Y.; SUZUKI, T.; KAWABATA, H.; SATO, KOHEI; MIYAZAKI, T.; CHANG, QING; TAKAHASHI, T.; TANI, K.; SHIBATA, T.; YOSHIKAWA, M., 2006		34.45	134.17	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		76
E-18		GEOROC	KAWABE, I., 1974		35.5	138.5	0.01				AAS	METAMORPHIC	UNKNOWN	UNKNOWN	SCHIST		200
J405		GEOROC	JUANG, WEN-SHING, 1996		23.07	120.38	0.01	5.3	14.15	23	AAS	IGNEOUS	VOLCANIC	MAFIC	BASALT		53
357452		GEOROC	MACPHERSON, C. G.; DREHER, S. T.; THIRLWALL, M. F., 2006		9.688	125.453	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ADAKITE		13
125-5B		GEOROC	SHIRAKI, K.; MIYAMOTO, M.; MATSUO, H.; UEKI, Y.; AZUMA, T.; NAGAO, T.; MATSUMOTO, Y.; TAJIMA, T., 2000		32.6	129.4	0.01	0	11.5	23	XRF	IGNEOUS	VOLCANIC	UNKNOWN	NOT-GIVEN		35.2
620E		GEOROC	TATSUMI, Y.; SUZUKI, T.; KAWABATA, H.; SATO, KOHEI; MIYAZAKI, T.; CHANG, QING; TAKAHASHI, T.; TANI, K.; SHIBATA, T.; YOSHIKAWA, M., 2006		34.45	134.17	0.01				XRF	IGNEOUS	VOLCANIC	INTERMEDIATE	ANDESITE		23
